Request_Id,Pickup_Point,Driver_Id,Status,Request_Timestamp,Drop _Timestamp,Request_Date,Request_Hour,,Drop_Hour,Trip_Duration(in minutes)
1583,City,NA,No Cars Available,12-07-2016 06:30,NA,12-07-2016,6,,,
1593,City,NA,No Cars Available,12-07-2016 06:30,NA,12-07-2016,6,,,
1590,City,NA,No Cars Available,12-07-2016 06:35,NA,12-07-2016,6,,,
1605,City,NA,No Cars Available,12-07-2016 06:39,NA,12-07-2016,6,,,
1602,City,NA,No Cars Available,12-07-2016 06:41,NA,12-07-2016,6,,,
1609,City,NA,No Cars Available,12-07-2016 06:43,NA,12-07-2016,6,,,
1610,City,NA,No Cars Available,12-07-2016 06:45,NA,12-07-2016,6,,,
1608,City,NA,No Cars Available,12-07-2016 06:50,NA,12-07-2016,6,,,
1622,City,NA,No Cars Available,12-07-2016 06:55,NA,12-07-2016,6,,,
1631,City,NA,No Cars Available,12-07-2016 07:04,NA,12-07-2016,7,,,
1624,Airport,NA,No Cars Available,12-07-2016 07:04,NA,12-07-2016,7,,,
1639,City,NA,No Cars Available,12-07-2016 07:12,NA,12-07-2016,7,,,
1646,City,NA,No Cars Available,12-07-2016 07:18,NA,12-07-2016,7,,,
1673,City,NA,No Cars Available,12-07-2016 07:46,NA,12-07-2016,7,,,
1685,City,NA,No Cars Available,12-07-2016 07:47,NA,12-07-2016,7,,,
1717,City,NA,No Cars Available,12-07-2016 08:07,NA,12-07-2016,8,,,
1716,City,NA,No Cars Available,12-07-2016 08:07,NA,12-07-2016,8,,,
1710,City,NA,No Cars Available,12-07-2016 08:11,NA,12-07-2016,8,,,
1711,City,NA,No Cars Available,12-07-2016 08:12,NA,12-07-2016,8,,,
1715,City,NA,No Cars Available,12-07-2016 08:13,NA,12-07-2016,8,,,
1719,City,NA,No Cars Available,12-07-2016 08:14,NA,12-07-2016,8,,,
1720,City,NA,No Cars Available,12-07-2016 08:16,NA,12-07-2016,8,,,
1727,City,NA,No Cars Available,12-07-2016 08:17,NA,12-07-2016,8,,,
1729,City,NA,No Cars Available,12-07-2016 08:19,NA,12-07-2016,8,,,
1731,City,NA,No Cars Available,12-07-2016 08:26,NA,12-07-2016,8,,,
1736,City,NA,No Cars Available,12-07-2016 08:26,NA,12-07-2016,8,,,
1746,City,NA,No Cars Available,12-07-2016 08:30,NA,12-07-2016,8,,,
1737,City,NA,No Cars Available,12-07-2016 08:30,NA,12-07-2016,8,,,
1740,City,NA,No Cars Available,12-07-2016 08:32,NA,12-07-2016,8,,,
1752,City,NA,No Cars Available,12-07-2016 08:36,NA,12-07-2016,8,,,
1753,City,NA,No Cars Available,12-07-2016 08:39,NA,12-07-2016,8,,,
1750,City,NA,No Cars Available,12-07-2016 08:43,NA,12-07-2016,8,,,
1760,City,NA,No Cars Available,12-07-2016 08:45,NA,12-07-2016,8,,,
1761,Airport,NA,No Cars Available,12-07-2016 08:48,NA,12-07-2016,8,,,
1765,Airport,NA,No Cars Available,12-07-2016 08:48,NA,12-07-2016,8,,,
1768,City,NA,No Cars Available,12-07-2016 08:53,NA,12-07-2016,8,,,
1764,City,NA,No Cars Available,12-07-2016 08:54,NA,12-07-2016,8,,,
1779,Airport,NA,No Cars Available,12-07-2016 08:55,NA,12-07-2016,8,,,
1785,City,NA,No Cars Available,12-07-2016 09:03,NA,12-07-2016,9,,,
1783,City,NA,No Cars Available,12-07-2016 09:06,NA,12-07-2016,9,,,
1792,City,NA,No Cars Available,12-07-2016 09:10,NA,12-07-2016,9,,,
1799,City,NA,No Cars Available,12-07-2016 09:11,NA,12-07-2016,9,,,
1803,City,NA,No Cars Available,12-07-2016 09:13,NA,12-07-2016,9,,,
1806,City,NA,No Cars Available,12-07-2016 09:15,NA,12-07-2016,9,,,
1813,Airport,NA,No Cars Available,12-07-2016 09:19,NA,12-07-2016,9,,,
1823,City,NA,No Cars Available,12-07-2016 09:31,NA,12-07-2016,9,,,
1822,City,NA,No Cars Available,12-07-2016 09:31,NA,12-07-2016,9,,,
1824,City,NA,No Cars Available,12-07-2016 09:31,NA,12-07-2016,9,,,
1856,Airport,NA,No Cars Available,12-07-2016 09:45,NA,12-07-2016,9,,,
1847,City,NA,No Cars Available,12-07-2016 09:45,NA,12-07-2016,9,,,
1857,City,NA,No Cars Available,12-07-2016 09:46,NA,12-07-2016,9,,,
1855,City,NA,No Cars Available,12-07-2016 09:50,NA,12-07-2016,9,,,
1859,City,NA,No Cars Available,12-07-2016 09:54,NA,12-07-2016,9,,,
1862,Airport,NA,No Cars Available,12-07-2016 09:56,NA,12-07-2016,9,,,
1869,City,NA,No Cars Available,12-07-2016 09:57,NA,12-07-2016,9,,,
1878,City,NA,No Cars Available,12-07-2016 10:01,NA,12-07-2016,10,,,
1872,City,NA,No Cars Available,12-07-2016 10:02,NA,12-07-2016,10,,,
1879,City,NA,No Cars Available,12-07-2016 10:02,NA,12-07-2016,10,,,
1884,Airport,NA,No Cars Available,12-07-2016 10:09,NA,12-07-2016,10,,,
1892,Airport,NA,No Cars Available,12-07-2016 10:22,NA,12-07-2016,10,,,
1905,City,NA,No Cars Available,12-07-2016 10:33,NA,12-07-2016,10,,,
1904,City,NA,No Cars Available,12-07-2016 10:35,NA,12-07-2016,10,,,
1912,Airport,NA,No Cars Available,12-07-2016 10:44,NA,12-07-2016,10,,,
1913,Airport,NA,No Cars Available,12-07-2016 10:47,NA,12-07-2016,10,,,
1917,City,NA,No Cars Available,12-07-2016 10:50,NA,12-07-2016,10,,,
1922,Airport,NA,No Cars Available,12-07-2016 11:03,NA,12-07-2016,11,,,
1926,City,NA,No Cars Available,12-07-2016 11:10,NA,12-07-2016,11,,,
1936,City,NA,No Cars Available,12-07-2016 11:17,NA,12-07-2016,11,,,
1933,City,NA,No Cars Available,12-07-2016 11:21,NA,12-07-2016,11,,,
1943,City,NA,No Cars Available,12-07-2016 11:22,NA,12-07-2016,11,,,
1951,Airport,NA,No Cars Available,12-07-2016 11:29,NA,12-07-2016,11,,,
1944,City,NA,No Cars Available,12-07-2016 11:30,NA,12-07-2016,11,,,
1965,City,NA,No Cars Available,12-07-2016 11:59,NA,12-07-2016,11,,,
1964,City,NA,No Cars Available,12-07-2016 12:02,NA,12-07-2016,12,,,
1967,City,NA,No Cars Available,12-07-2016 12:10,NA,12-07-2016,12,,,
1970,Airport,NA,No Cars Available,12-07-2016 12:14,NA,12-07-2016,12,,,
1980,Airport,NA,No Cars Available,12-07-2016 12:23,NA,12-07-2016,12,,,
1987,City,NA,No Cars Available,12-07-2016 12:31,NA,12-07-2016,12,,,
1988,Airport,NA,No Cars Available,12-07-2016 12:33,NA,12-07-2016,12,,,
1990,City,NA,No Cars Available,12-07-2016 12:40,NA,12-07-2016,12,,,
1992,City,NA,No Cars Available,12-07-2016 12:44,NA,12-07-2016,12,,,
1998,City,NA,No Cars Available,12-07-2016 12:57,NA,12-07-2016,12,,,
2002,City,NA,No Cars Available,12-07-2016 13:06,NA,12-07-2016,13,,,
2004,Airport,NA,No Cars Available,12-07-2016 13:20,NA,12-07-2016,13,,,
2006,Airport,NA,No Cars Available,12-07-2016 13:22,NA,12-07-2016,13,,,
2005,Airport,NA,No Cars Available,12-07-2016 13:22,NA,12-07-2016,13,,,
2012,Airport,NA,No Cars Available,12-07-2016 13:28,NA,12-07-2016,13,,,
2015,City,NA,No Cars Available,12-07-2016 13:39,NA,12-07-2016,13,,,
2021,Airport,NA,No Cars Available,12-07-2016 13:47,NA,12-07-2016,13,,,
2023,Airport,NA,No Cars Available,12-07-2016 13:53,NA,12-07-2016,13,,,
2027,City,NA,No Cars Available,12-07-2016 14:09,NA,12-07-2016,14,,,
2028,City,NA,No Cars Available,12-07-2016 14:13,NA,12-07-2016,14,,,
2036,City,NA,No Cars Available,12-07-2016 14:18,NA,12-07-2016,14,,,
2038,City,NA,No Cars Available,12-07-2016 14:26,NA,12-07-2016,14,,,
2054,City,NA,No Cars Available,12-07-2016 14:48,NA,12-07-2016,14,,,
2051,City,NA,No Cars Available,12-07-2016 14:48,NA,12-07-2016,14,,,
2056,City,NA,No Cars Available,12-07-2016 14:57,NA,12-07-2016,14,,,
2059,City,NA,No Cars Available,12-07-2016 14:59,NA,12-07-2016,14,,,
2058,Airport,NA,No Cars Available,12-07-2016 15:04,NA,12-07-2016,15,,,
2063,City,NA,No Cars Available,12-07-2016 15:08,NA,12-07-2016,15,,,
2066,Airport,NA,No Cars Available,12-07-2016 15:12,NA,12-07-2016,15,,,
2071,City,NA,No Cars Available,12-07-2016 15:19,NA,12-07-2016,15,,,
2072,Airport,NA,No Cars Available,12-07-2016 15:21,NA,12-07-2016,15,,,
2081,Airport,NA,No Cars Available,12-07-2016 15:37,NA,12-07-2016,15,,,
2080,City,NA,No Cars Available,12-07-2016 15:39,NA,12-07-2016,15,,,
2091,City,NA,No Cars Available,12-07-2016 15:53,NA,12-07-2016,15,,,
2092,City,NA,No Cars Available,12-07-2016 15:55,NA,12-07-2016,15,,,
2093,City,NA,No Cars Available,12-07-2016 15:56,NA,12-07-2016,15,,,
2090,City,NA,No Cars Available,12-07-2016 15:57,NA,12-07-2016,15,,,
2100,City,NA,No Cars Available,12-07-2016 16:08,NA,12-07-2016,16,,,
2115,City,NA,No Cars Available,12-07-2016 16:41,NA,12-07-2016,16,,,
2121,City,NA,No Cars Available,12-07-2016 16:48,NA,12-07-2016,16,,,
2127,City,NA,No Cars Available,12-07-2016 17:02,NA,12-07-2016,17,,,
2132,Airport,NA,No Cars Available,12-07-2016 17:06,NA,12-07-2016,17,,,
2128,Airport,NA,No Cars Available,12-07-2016 17:06,NA,12-07-2016,17,,,
2140,City,NA,No Cars Available,12-07-2016 17:09,NA,12-07-2016,17,,,
2142,Airport,NA,No Cars Available,12-07-2016 17:13,NA,12-07-2016,17,,,
2133,Airport,NA,No Cars Available,12-07-2016 17:16,NA,12-07-2016,17,,,
2138,Airport,NA,No Cars Available,12-07-2016 17:17,NA,12-07-2016,17,,,
2139,City,NA,No Cars Available,12-07-2016 17:17,NA,12-07-2016,17,,,
2141,Airport,NA,No Cars Available,12-07-2016 17:18,NA,12-07-2016,17,,,
2149,Airport,NA,No Cars Available,12-07-2016 17:18,NA,12-07-2016,17,,,
2145,Airport,NA,No Cars Available,12-07-2016 17:19,NA,12-07-2016,17,,,
2153,City,NA,No Cars Available,12-07-2016 17:19,NA,12-07-2016,17,,,
2144,Airport,NA,No Cars Available,12-07-2016 17:21,NA,12-07-2016,17,,,
2137,Airport,NA,No Cars Available,12-07-2016 17:22,NA,12-07-2016,17,,,
2151,Airport,NA,No Cars Available,12-07-2016 17:23,NA,12-07-2016,17,,,
2155,Airport,NA,No Cars Available,12-07-2016 17:23,NA,12-07-2016,17,,,
2159,Airport,NA,No Cars Available,12-07-2016 17:25,NA,12-07-2016,17,,,
2154,Airport,NA,No Cars Available,12-07-2016 17:26,NA,12-07-2016,17,,,
2158,Airport,NA,No Cars Available,12-07-2016 17:26,NA,12-07-2016,17,,,
2156,Airport,NA,No Cars Available,12-07-2016 17:27,NA,12-07-2016,17,,,
2164,Airport,NA,No Cars Available,12-07-2016 17:28,NA,12-07-2016,17,,,
2161,Airport,NA,No Cars Available,12-07-2016 17:29,NA,12-07-2016,17,,,
2157,Airport,NA,No Cars Available,12-07-2016 17:30,NA,12-07-2016,17,,,
2170,Airport,NA,No Cars Available,12-07-2016 17:35,NA,12-07-2016,17,,,
2175,Airport,NA,No Cars Available,12-07-2016 17:35,NA,12-07-2016,17,,,
2174,Airport,NA,No Cars Available,12-07-2016 17:36,NA,12-07-2016,17,,,
2176,Airport,NA,No Cars Available,12-07-2016 17:37,NA,12-07-2016,17,,,
2171,Airport,NA,No Cars Available,12-07-2016 17:38,NA,12-07-2016,17,,,
2178,Airport,NA,No Cars Available,12-07-2016 17:38,NA,12-07-2016,17,,,
2183,Airport,NA,No Cars Available,12-07-2016 17:40,NA,12-07-2016,17,,,
2172,City,NA,No Cars Available,12-07-2016 17:40,NA,12-07-2016,17,,,
2177,City,NA,No Cars Available,12-07-2016 17:41,NA,12-07-2016,17,,,
2184,Airport,NA,No Cars Available,12-07-2016 17:42,NA,12-07-2016,17,,,
2186,City,NA,No Cars Available,12-07-2016 17:43,NA,12-07-2016,17,,,
2189,Airport,NA,No Cars Available,12-07-2016 17:43,NA,12-07-2016,17,,,
2185,Airport,NA,No Cars Available,12-07-2016 17:43,NA,12-07-2016,17,,,
2188,Airport,NA,No Cars Available,12-07-2016 17:46,NA,12-07-2016,17,,,
2196,Airport,NA,No Cars Available,12-07-2016 17:46,NA,12-07-2016,17,,,
2190,Airport,NA,No Cars Available,12-07-2016 17:46,NA,12-07-2016,17,,,
2191,Airport,NA,No Cars Available,12-07-2016 17:46,NA,12-07-2016,17,,,
2193,Airport,NA,No Cars Available,12-07-2016 17:47,NA,12-07-2016,17,,,
2199,Airport,NA,No Cars Available,12-07-2016 17:47,NA,12-07-2016,17,,,
2194,Airport,NA,No Cars Available,12-07-2016 17:48,NA,12-07-2016,17,,,
2201,Airport,NA,No Cars Available,12-07-2016 17:49,NA,12-07-2016,17,,,
2204,Airport,NA,No Cars Available,12-07-2016 17:51,NA,12-07-2016,17,,,
2198,Airport,NA,No Cars Available,12-07-2016 17:51,NA,12-07-2016,17,,,
2202,Airport,NA,No Cars Available,12-07-2016 17:52,NA,12-07-2016,17,,,
2205,Airport,NA,No Cars Available,12-07-2016 17:54,NA,12-07-2016,17,,,
2212,Airport,NA,No Cars Available,12-07-2016 17:56,NA,12-07-2016,17,,,
2213,Airport,NA,No Cars Available,12-07-2016 17:58,NA,12-07-2016,17,,,
2215,Airport,NA,No Cars Available,12-07-2016 17:59,NA,12-07-2016,17,,,
2219,Airport,NA,No Cars Available,12-07-2016 18:00,NA,12-07-2016,18,,,
2214,Airport,NA,No Cars Available,12-07-2016 18:01,NA,12-07-2016,18,,,
2216,Airport,NA,No Cars Available,12-07-2016 18:02,NA,12-07-2016,18,,,
2217,City,NA,No Cars Available,12-07-2016 18:02,NA,12-07-2016,18,,,
2210,Airport,NA,No Cars Available,12-07-2016 18:03,NA,12-07-2016,18,,,
2218,Airport,NA,No Cars Available,12-07-2016 18:04,NA,12-07-2016,18,,,
2228,Airport,NA,No Cars Available,12-07-2016 18:06,NA,12-07-2016,18,,,
2229,Airport,NA,No Cars Available,12-07-2016 18:08,NA,12-07-2016,18,,,
2226,Airport,NA,No Cars Available,12-07-2016 18:08,NA,12-07-2016,18,,,
2224,Airport,NA,No Cars Available,12-07-2016 18:08,NA,12-07-2016,18,,,
2221,Airport,NA,No Cars Available,12-07-2016 18:09,NA,12-07-2016,18,,,
2230,Airport,NA,No Cars Available,12-07-2016 18:10,NA,12-07-2016,18,,,
2225,Airport,NA,No Cars Available,12-07-2016 18:11,NA,12-07-2016,18,,,
2231,Airport,NA,No Cars Available,12-07-2016 18:11,NA,12-07-2016,18,,,
2220,Airport,NA,No Cars Available,12-07-2016 18:12,NA,12-07-2016,18,,,
2232,Airport,NA,No Cars Available,12-07-2016 18:13,NA,12-07-2016,18,,,
2239,Airport,NA,No Cars Available,12-07-2016 18:14,NA,12-07-2016,18,,,
2233,Airport,NA,No Cars Available,12-07-2016 18:16,NA,12-07-2016,18,,,
2243,Airport,NA,No Cars Available,12-07-2016 18:16,NA,12-07-2016,18,,,
2241,Airport,NA,No Cars Available,12-07-2016 18:17,NA,12-07-2016,18,,,
2238,Airport,NA,No Cars Available,12-07-2016 18:20,NA,12-07-2016,18,,,
2242,Airport,NA,No Cars Available,12-07-2016 18:20,NA,12-07-2016,18,,,
2255,Airport,NA,No Cars Available,12-07-2016 18:21,NA,12-07-2016,18,,,
2244,Airport,NA,No Cars Available,12-07-2016 18:22,NA,12-07-2016,18,,,
2247,Airport,NA,No Cars Available,12-07-2016 18:24,NA,12-07-2016,18,,,
2245,Airport,NA,No Cars Available,12-07-2016 18:24,NA,12-07-2016,18,,,
2258,Airport,NA,No Cars Available,12-07-2016 18:25,NA,12-07-2016,18,,,
2260,Airport,NA,No Cars Available,12-07-2016 18:25,NA,12-07-2016,18,,,
2254,Airport,NA,No Cars Available,12-07-2016 18:25,NA,12-07-2016,18,,,
2250,Airport,NA,No Cars Available,12-07-2016 18:26,NA,12-07-2016,18,,,
2263,Airport,NA,No Cars Available,12-07-2016 18:27,NA,12-07-2016,18,,,
2261,Airport,NA,No Cars Available,12-07-2016 18:28,NA,12-07-2016,18,,,
2246,Airport,NA,No Cars Available,12-07-2016 18:30,NA,12-07-2016,18,,,
2257,Airport,NA,No Cars Available,12-07-2016 18:30,NA,12-07-2016,18,,,
2271,City,NA,No Cars Available,12-07-2016 18:32,NA,12-07-2016,18,,,
2265,Airport,NA,No Cars Available,12-07-2016 18:32,NA,12-07-2016,18,,,
2264,Airport,NA,No Cars Available,12-07-2016 18:32,NA,12-07-2016,18,,,
2251,Airport,NA,No Cars Available,12-07-2016 18:32,NA,12-07-2016,18,,,
2269,Airport,NA,No Cars Available,12-07-2016 18:33,NA,12-07-2016,18,,,
2278,Airport,NA,No Cars Available,12-07-2016 18:36,NA,12-07-2016,18,,,
2273,Airport,NA,No Cars Available,12-07-2016 18:36,NA,12-07-2016,18,,,
2281,Airport,NA,No Cars Available,12-07-2016 18:36,NA,12-07-2016,18,,,
2272,Airport,NA,No Cars Available,12-07-2016 18:39,NA,12-07-2016,18,,,
2280,Airport,NA,No Cars Available,12-07-2016 18:40,NA,12-07-2016,18,,,
2287,Airport,NA,No Cars Available,12-07-2016 18:40,NA,12-07-2016,18,,,
2284,Airport,NA,No Cars Available,12-07-2016 18:41,NA,12-07-2016,18,,,
2286,Airport,NA,No Cars Available,12-07-2016 18:41,NA,12-07-2016,18,,,
2283,Airport,NA,No Cars Available,12-07-2016 18:41,NA,12-07-2016,18,,,
2289,Airport,NA,No Cars Available,12-07-2016 18:41,NA,12-07-2016,18,,,
2288,Airport,NA,No Cars Available,12-07-2016 18:42,NA,12-07-2016,18,,,
2291,Airport,NA,No Cars Available,12-07-2016 18:46,NA,12-07-2016,18,,,
2302,Airport,NA,No Cars Available,12-07-2016 18:47,NA,12-07-2016,18,,,
2290,Airport,NA,No Cars Available,12-07-2016 18:48,NA,12-07-2016,18,,,
2296,Airport,NA,No Cars Available,12-07-2016 18:48,NA,12-07-2016,18,,,
2299,Airport,NA,No Cars Available,12-07-2016 18:49,NA,12-07-2016,18,,,
2301,Airport,NA,No Cars Available,12-07-2016 18:50,NA,12-07-2016,18,,,
2293,Airport,NA,No Cars Available,12-07-2016 18:50,NA,12-07-2016,18,,,
2298,Airport,NA,No Cars Available,12-07-2016 18:53,NA,12-07-2016,18,,,
2303,Airport,NA,No Cars Available,12-07-2016 18:53,NA,12-07-2016,18,,,
2300,Airport,NA,No Cars Available,12-07-2016 18:53,NA,12-07-2016,18,,,
2297,Airport,NA,No Cars Available,12-07-2016 18:54,NA,12-07-2016,18,,,
2315,Airport,NA,No Cars Available,12-07-2016 18:58,NA,12-07-2016,18,,,
2312,Airport,NA,No Cars Available,12-07-2016 18:58,NA,12-07-2016,18,,,
2309,Airport,NA,No Cars Available,12-07-2016 18:59,NA,12-07-2016,18,,,
2304,Airport,NA,No Cars Available,12-07-2016 18:59,NA,12-07-2016,18,,,
2314,Airport,NA,No Cars Available,12-07-2016 18:59,NA,12-07-2016,18,,,
2308,Airport,NA,No Cars Available,12-07-2016 19:02,NA,12-07-2016,19,,,
2317,Airport,NA,No Cars Available,12-07-2016 19:02,NA,12-07-2016,19,,,
2313,Airport,NA,No Cars Available,12-07-2016 19:03,NA,12-07-2016,19,,,
2306,City,NA,No Cars Available,12-07-2016 19:03,NA,12-07-2016,19,,,
2316,Airport,NA,No Cars Available,12-07-2016 19:04,NA,12-07-2016,19,,,
2321,Airport,NA,No Cars Available,12-07-2016 19:04,NA,12-07-2016,19,,,
2318,Airport,NA,No Cars Available,12-07-2016 19:04,NA,12-07-2016,19,,,
2319,Airport,NA,No Cars Available,12-07-2016 19:07,NA,12-07-2016,19,,,
2320,Airport,NA,No Cars Available,12-07-2016 19:07,NA,12-07-2016,19,,,
2324,Airport,NA,No Cars Available,12-07-2016 19:08,NA,12-07-2016,19,,,
2322,Airport,NA,No Cars Available,12-07-2016 19:09,NA,12-07-2016,19,,,
2329,Airport,NA,No Cars Available,12-07-2016 19:10,NA,12-07-2016,19,,,
2325,Airport,NA,No Cars Available,12-07-2016 19:10,NA,12-07-2016,19,,,
2344,Airport,NA,No Cars Available,12-07-2016 19:13,NA,12-07-2016,19,,,
2334,Airport,NA,No Cars Available,12-07-2016 19:14,NA,12-07-2016,19,,,
2330,Airport,NA,No Cars Available,12-07-2016 19:15,NA,12-07-2016,19,,,
2337,Airport,NA,No Cars Available,12-07-2016 19:15,NA,12-07-2016,19,,,
2326,Airport,NA,No Cars Available,12-07-2016 19:16,NA,12-07-2016,19,,,
2341,Airport,NA,No Cars Available,12-07-2016 19:17,NA,12-07-2016,19,,,
2332,City,NA,No Cars Available,12-07-2016 19:17,NA,12-07-2016,19,,,
2338,Airport,NA,No Cars Available,12-07-2016 19:17,NA,12-07-2016,19,,,
2333,Airport,NA,No Cars Available,12-07-2016 19:17,NA,12-07-2016,19,,,
2336,Airport,NA,No Cars Available,12-07-2016 19:18,NA,12-07-2016,19,,,
2342,Airport,NA,No Cars Available,12-07-2016 19:18,NA,12-07-2016,19,,,
2343,Airport,NA,No Cars Available,12-07-2016 19:19,NA,12-07-2016,19,,,
2351,City,NA,No Cars Available,12-07-2016 19:20,NA,12-07-2016,19,,,
2345,Airport,NA,No Cars Available,12-07-2016 19:20,NA,12-07-2016,19,,,
2350,City,NA,No Cars Available,12-07-2016 19:24,NA,12-07-2016,19,,,
2352,Airport,NA,No Cars Available,12-07-2016 19:26,NA,12-07-2016,19,,,
2361,Airport,NA,No Cars Available,12-07-2016 19:28,NA,12-07-2016,19,,,
2364,Airport,NA,No Cars Available,12-07-2016 19:29,NA,12-07-2016,19,,,
2355,Airport,NA,No Cars Available,12-07-2016 19:31,NA,12-07-2016,19,,,
2357,Airport,NA,No Cars Available,12-07-2016 19:31,NA,12-07-2016,19,,,
2366,Airport,NA,No Cars Available,12-07-2016 19:33,NA,12-07-2016,19,,,
2367,Airport,NA,No Cars Available,12-07-2016 19:35,NA,12-07-2016,19,,,
2358,Airport,NA,No Cars Available,12-07-2016 19:35,NA,12-07-2016,19,,,
2362,Airport,NA,No Cars Available,12-07-2016 19:36,NA,12-07-2016,19,,,
2371,Airport,NA,No Cars Available,12-07-2016 19:37,NA,12-07-2016,19,,,
2369,City,NA,No Cars Available,12-07-2016 19:37,NA,12-07-2016,19,,,
2380,Airport,NA,No Cars Available,12-07-2016 19:39,NA,12-07-2016,19,,,
2377,Airport,NA,No Cars Available,12-07-2016 19:40,NA,12-07-2016,19,,,
2384,Airport,NA,No Cars Available,12-07-2016 19:40,NA,12-07-2016,19,,,
2374,Airport,NA,No Cars Available,12-07-2016 19:41,NA,12-07-2016,19,,,
2379,Airport,NA,No Cars Available,12-07-2016 19:43,NA,12-07-2016,19,,,
2376,City,NA,No Cars Available,12-07-2016 19:43,NA,12-07-2016,19,,,
2378,Airport,NA,No Cars Available,12-07-2016 19:44,NA,12-07-2016,19,,,
2388,Airport,NA,No Cars Available,12-07-2016 19:46,NA,12-07-2016,19,,,
2383,Airport,NA,No Cars Available,12-07-2016 19:47,NA,12-07-2016,19,,,
2385,Airport,NA,No Cars Available,12-07-2016 19:47,NA,12-07-2016,19,,,
2391,Airport,NA,No Cars Available,12-07-2016 19:48,NA,12-07-2016,19,,,
2386,Airport,NA,No Cars Available,12-07-2016 19:51,NA,12-07-2016,19,,,
2394,Airport,NA,No Cars Available,12-07-2016 19:52,NA,12-07-2016,19,,,
2402,Airport,NA,No Cars Available,12-07-2016 19:53,NA,12-07-2016,19,,,
2390,Airport,NA,No Cars Available,12-07-2016 19:53,NA,12-07-2016,19,,,
2401,Airport,NA,No Cars Available,12-07-2016 19:55,NA,12-07-2016,19,,,
2400,Airport,NA,No Cars Available,12-07-2016 19:55,NA,12-07-2016,19,,,
2403,Airport,NA,No Cars Available,12-07-2016 19:55,NA,12-07-2016,19,,,
2414,Airport,NA,No Cars Available,12-07-2016 19:56,NA,12-07-2016,19,,,
2393,Airport,NA,No Cars Available,12-07-2016 19:58,NA,12-07-2016,19,,,
2398,Airport,NA,No Cars Available,12-07-2016 19:59,NA,12-07-2016,19,,,
2408,Airport,NA,No Cars Available,12-07-2016 20:01,NA,12-07-2016,20,,,
2415,Airport,NA,No Cars Available,12-07-2016 20:01,NA,12-07-2016,20,,,
2421,Airport,NA,No Cars Available,12-07-2016 20:07,NA,12-07-2016,20,,,
2419,Airport,NA,No Cars Available,12-07-2016 20:09,NA,12-07-2016,20,,,
2409,Airport,NA,No Cars Available,12-07-2016 20:10,NA,12-07-2016,20,,,
2428,Airport,NA,No Cars Available,12-07-2016 20:10,NA,12-07-2016,20,,,
2426,Airport,NA,No Cars Available,12-07-2016 20:10,NA,12-07-2016,20,,,
2422,Airport,NA,No Cars Available,12-07-2016 20:10,NA,12-07-2016,20,,,
2427,Airport,NA,No Cars Available,12-07-2016 20:12,NA,12-07-2016,20,,,
2425,Airport,NA,No Cars Available,12-07-2016 20:13,NA,12-07-2016,20,,,
2429,Airport,NA,No Cars Available,12-07-2016 20:17,NA,12-07-2016,20,,,
2431,Airport,NA,No Cars Available,12-07-2016 20:19,NA,12-07-2016,20,,,
2439,Airport,NA,No Cars Available,12-07-2016 20:19,NA,12-07-2016,20,,,
2433,Airport,NA,No Cars Available,12-07-2016 20:19,NA,12-07-2016,20,,,
2450,Airport,NA,No Cars Available,12-07-2016 20:20,NA,12-07-2016,20,,,
2440,Airport,NA,No Cars Available,12-07-2016 20:21,NA,12-07-2016,20,,,
2442,Airport,NA,No Cars Available,12-07-2016 20:22,NA,12-07-2016,20,,,
2443,Airport,NA,No Cars Available,12-07-2016 20:23,NA,12-07-2016,20,,,
2446,Airport,NA,No Cars Available,12-07-2016 20:25,NA,12-07-2016,20,,,
2455,Airport,NA,No Cars Available,12-07-2016 20:25,NA,12-07-2016,20,,,
2453,Airport,NA,No Cars Available,12-07-2016 20:25,NA,12-07-2016,20,,,
2452,Airport,NA,No Cars Available,12-07-2016 20:27,NA,12-07-2016,20,,,
2454,Airport,NA,No Cars Available,12-07-2016 20:28,NA,12-07-2016,20,,,
2451,Airport,NA,No Cars Available,12-07-2016 20:29,NA,12-07-2016,20,,,
2438,Airport,NA,No Cars Available,12-07-2016 20:29,NA,12-07-2016,20,,,
2462,Airport,NA,No Cars Available,12-07-2016 20:31,NA,12-07-2016,20,,,
2468,Airport,NA,No Cars Available,12-07-2016 20:31,NA,12-07-2016,20,,,
2456,Airport,NA,No Cars Available,12-07-2016 20:31,NA,12-07-2016,20,,,
2471,Airport,NA,No Cars Available,12-07-2016 20:35,NA,12-07-2016,20,,,
2464,Airport,NA,No Cars Available,12-07-2016 20:37,NA,12-07-2016,20,,,
2477,Airport,NA,No Cars Available,12-07-2016 20:38,NA,12-07-2016,20,,,
2472,Airport,NA,No Cars Available,12-07-2016 20:39,NA,12-07-2016,20,,,
2470,Airport,NA,No Cars Available,12-07-2016 20:40,NA,12-07-2016,20,,,
2476,Airport,NA,No Cars Available,12-07-2016 20:42,NA,12-07-2016,20,,,
2475,Airport,NA,No Cars Available,12-07-2016 20:44,NA,12-07-2016,20,,,
2478,Airport,NA,No Cars Available,12-07-2016 20:44,NA,12-07-2016,20,,,
2493,Airport,NA,No Cars Available,12-07-2016 20:48,NA,12-07-2016,20,,,
2488,Airport,NA,No Cars Available,12-07-2016 20:48,NA,12-07-2016,20,,,
2495,Airport,NA,No Cars Available,12-07-2016 20:49,NA,12-07-2016,20,,,
